v_ei,D_star,Ar_i
0.38379459299999996,3.0,0.616205407
0.408176163,3.0,0.591823837
0.38379459299999996,3.0,0.616205407
0.41695414499999994,3.0,0.5830458550000001
0.42745572,3.0,0.92745572
0.399398181,3.0,0.600601819
0.40817895299999996,3.0,0.908178953
0.4153074379999999,3.0,0.9153074379999999
0.34311144,2.0,0.71311144
0.35798135999999997,2.0,0.97798136
0.443044493,3.0,0.9430444929999999
0.361286811,2.0,0.9812868109999999
0.36368600000000006,2.0,0.7336860000000001
0.366924501,2.0,0.963075499
0.366924501,2.0,0.963075499
0.41480929499999997,3.0,0.914809295
0.359137871,2.0,0.970862129
0.34344240699999995,2.0,0.9865575930000001
0.4136946449999999,3.0,0.6636946449999999
0.393843632,3.0,0.643843632
0.3982505249999999,3.0,0.9317494750000002
0.39696589899999996,3.0,0.9330341010000001
0.43187237499999986,3.0,0.9318723749999999
0.194006058,2.0,0.44400605800000004
0.286792788,2.0,0.5367927880000001
0.30428333999999996,2.0,0.55428334
0.299444133,2.0,0.799444133
0.4136920969999999,3.0,0.913692097
0.286791564,2.0,0.786791564
0.36368632,2.0,0.73368632
0.34452896000000005,2.0,0.71452896
0.350058559,2.0,0.930058559
0.379129325,3.0,0.959129325
0.342342702,2.0,0.922342702
0.3195391779999999,2.0,0.8195391779999999
0.37567443899999997,3.0,0.995674439
0.358402051,2.0,0.938402051
0.37567443899999997,3.0,0.995674439
0.435487805,3.0,0.935487805
0.38221907499999996,3.0,0.997780925
0.399572887,3.0,0.979572887
0.391944519,3.0,0.971944519
0.435981645,3.0,0.935981645
0.374327675,2.0,0.9943276750000001
0.30226888999999996,2.0,0.8022688899999999
0.30913473199999997,2.0,0.559134732
0.350055903,2.0,0.930055903
0.41369045899999995,3.0,0.9136904589999999
0.35854168000000003,2.0,0.97854168
0.39159802499999996,3.0,0.858401975
0.223528719,2.0,0.803528719
0.299444133,2.0,0.799444133
0.350054409,2.0,0.9700544090000001
0.4006646849999999,3.0,0.849335315
0.30428333999999996,2.0,0.55428334
0.257268903,2.0,0.837268903
0.29522660999999994,2.0,0.79522661
0.350058559,2.0,0.930058559
0.31792783599999996,2.0,0.897927836
0.364551995,2.0,0.9445519950000001
0.350054409,2.0,0.9700544090000001
0.29845424400000004,2.0,0.548454244
0.275611548,2.0,0.525611548
0.37140466499999997,2.0,0.9914046649999999
0.398093787,3.0,0.648093787
0.257268903,2.0,0.927268903
0.352362989,2.0,0.977637011
0.337954155,2.0,0.992045845
0.366924501,2.0,0.803075499
0.4006646849999999,3.0,0.849335315
0.350054409,2.0,0.9700544090000001
0.38379459299999996,3.0,0.616205407
0.350054409,2.0,0.9700544090000001
0.333184317,2.0,0.913184317
0.361286811,2.0,0.9812868109999999
0.377323561,3.0,0.9573235609999999
0.33898622,2.0,0.83101378
0.36128956500000003,2.0,0.981289565
0.4136920969999999,3.0,0.586307903
0.41762047499999994,3.0,0.8323795250000001
0.413688275,3.0,0.5863117250000001
0.376531824,3.0,0.956531824
0.397367193,3.0,0.772632807
0.41629142099999994,3.0,0.41629142099999994
0.503992307,3.0,0.996007693
0.41680135499999993,3.0,0.9168013549999999
0.40720270499999994,3.0,0.592797295
0.41369555499999994,3.0,0.4136955549999999
0.4355896299999999,3.0,0.93558963
0.511792099,3.0,0.988207901
0.392229639,3.0,0.607770361
0.20244110399999998,2.0,0.45244110400000004
0.37567443899999997,3.0,0.995674439
0.286798364,2.0,0.536798364
0.38161659500000006,3.0,0.998383405
0.29285301599999997,2.0,0.542853016
0.333184317,2.0,0.913184317
0.333184317,2.0,0.913184317
0.26570394899999994,2.0,0.685703949
0.36368344,2.0,0.9836834400000001
0.36368600000000006,2.0,0.48368600000000006
0.370208303,2.0,0.950208303
0.379127285,3.0,0.959127285
0.38641637500000003,3.0,0.8064163750000001
0.34310728,2.0,0.46310728
0.24548697000000003,2.0,0.6654869700000001
0.38930107500000005,3.0,0.9693010750000001
0.366924501,2.0,0.946924501
0.358489455,2.0,0.9784894550000001
0.286794964,2.0,0.536794964
0.298454788,2.0,0.548454788
0.399402731,3.0,0.399402731
0.39940091099999997,3.0,0.39940091099999997
0.350054409,2.0,0.9700544090000001
0.4074404649999999,3.0,0.9074404649999999
0.362454669,2.0,0.732454669
0.36128600099999997,2.0,0.981286001
0.4006646849999999,3.0,0.900664685
0.34739806500000003,2.0,0.717398065
0.4006646849999999,3.0,0.849335315
0.39808741699999994,3.0,0.8519125830000001
0.400202901,3.0,0.849797099
0.372965895,2.0,0.742965895
0.3591128800000001,2.0,0.4791128800000001
0.3600589600000001,2.0,0.73005896
0.36129167100000004,2.0,0.48129167100000003
0.320531748,2.0,0.490531748
0.298453428,2.0,0.548453428
0.37732455699999995,3.0,0.45732455699999996
0.333565596,2.0,0.5035655960000001
0.379126265,3.0,0.709126265
0.24528701699999997,2.0,0.615287017
0.371405661,2.0,0.4514056609999999
0.286791564,2.0,0.536791564
0.39062233499999993,3.0,0.7206223349999998
0.292624196,2.0,0.542624196
0.33356514000000004,2.0,0.5035651400000001
0.33356468400000006,2.0,0.5035646840000001
0.27731106299999997,2.0,0.447311063
0.201896714,2.0,0.451896714
0.33898728400000006,2.0,0.41898728399999996
0.3033044120000001,2.0,0.5533044120000001
0.27208189899999996,2.0,0.44208189899999994
0.249352143,2.0,0.619352143
0.345592373,2.0,0.675592373
0.356654907,2.0,0.476654907
0.37020763900000003,2.0,0.4902076390000001
0.31211223699999996,2.0,0.937887763
0.311618361,2.0,0.9383816389999999
0.35112072,2.0,0.72112072
0.357978,2.0,0.727978
0.36428625300000006,2.0,0.984286253
0.355972309,2.0,0.975972309
0.36445302,2.0,0.76554698
0.370208635,2.0,0.759791365
0.41680023899999996,3.0,0.916800239
0.435487805,3.0,0.935487805
0.399398181,3.0,0.600601819
0.35948824000000007,2.0,0.47948824
0.407199975,3.0,0.5928000250000001
0.38379459299999996,3.0,0.616205407
0.35682664000000003,2.0,0.4768266400000001
0.35168376000000007,2.0,0.7216837600000001
0.35434721700000005,2.0,0.724347217
0.38116787199999996,3.0,0.551167872
0.414810969,3.0,0.8351890310000001
0.4155880449999999,3.0,0.9155880449999999
0.427431676,3.0,0.597431676
0.434050071,3.0,0.8159499290000001
0.467391177,3.0,0.637391177
0.426419322,3.0,0.926419322
0.35854168000000003,2.0,0.72854168
0.371981017,2.0,0.7419810170000001
0.4250988749999999,3.0,0.9250988749999999
0.38974166000000005,3.0,0.80974166
0.45181679399999997,3.0,0.951816794
0.392231313,3.0,0.892231313
0.441729173,3.0,0.9417291729999999
0.327578012,2.0,0.747578012
0.4136920969999999,3.0,0.913692097
0.377323561,3.0,0.797323561
0.3902867149999999,3.0,0.8902867149999999
0.272960055,2.0,0.6029600549999999
0.33356711600000005,2.0,0.6635671160000001
0.349029954,2.0,0.679029954
0.41480985299999995,3.0,0.914809853
0.4136920969999999,3.0,0.913692097
0.422784045,3.0,0.922784045
0.286794964,2.0,0.536794964
0.30476083600000003,2.0,0.554760836
0.407199975,3.0,0.5928000250000001
0.413688275,3.0,0.5863117250000001
0.38379459299999996,3.0,0.616205407
0.399399819,3.0,0.600600181
0.416149425,3.0,0.583850575
0.399398181,3.0,0.600601819
0.39940091099999997,3.0,0.600599089
0.407199975,3.0,0.5928000250000001
0.392229639,3.0,0.857770361
0.286791564,2.0,0.963208436
0.29522660999999994,2.0,0.95477339
0.34008214000000003,2.0,0.7600821400000001
0.33356635600000006,2.0,0.7535663560000001
0.35682568000000003,2.0,0.47682568000000003
0.272960055,2.0,0.692960055
0.267728451,2.0,0.687728451
0.32053402799999997,2.0,0.740534028
0.340080468,2.0,0.7600804680000001
0.3579804,2.0,0.47798039999999997
0.32595374,2.0,0.65595374
0.35458995,2.0,0.6845899499999999
0.261486426,2.0,0.5914864259999999
0.33894845600000006,2.0,0.7589484560000002
0.40750564399999994,3.0,0.907505644
0.282845241,2.0,0.7028452410000001
0.3134650399999999,2.0,0.8134650399999999
0.30913174,2.0,0.80913174
0.35230372099999996,2.0,0.772303721
0.40784207100000003,3.0,0.40784207100000003
0.407840797,3.0,0.407840797
0.33356331600000005,2.0,0.746436684
0.350054409,2.0,0.729945591
0.350054409,2.0,0.729945591
0.341510332,2.0,0.5115103320000001
0.305966408,2.0,0.555966408
0.283093587,2.0,0.453093587
0.3122220499999999,2.0,0.5622220499999999
0.346000039,2.0,0.516000039
0.4136931889999999,3.0,0.913693189
0.392229639,3.0,0.892229639
0.416149425,3.0,0.916149425
0.34901358400000004,2.0,0.7690135840000001
0.370208967,2.0,0.7902089670000001
0.3730678050000001,2.0,0.7930678050000002
0.32053494,2.0,0.4905349400000001
0.423729355,3.0,0.923729355
0.286791564,2.0,0.536791564
0.33356331600000005,2.0,0.5035633160000001
0.408176163,3.0,0.908176163
0.416152215,3.0,0.666152215
0.34600419699999996,2.0,0.516004197
0.408176163,3.0,0.658176163
0.38379459299999996,3.0,0.633794593
0.33356331600000005,2.0,0.5035633160000001
0.425733873,3.0,0.925733873
0.277310819,2.0,0.447310819
0.40589139499999993,3.0,0.9058913949999999
0.309132556,2.0,0.559132556
0.266851271,2.0,0.4368512710000001
0.3980885089999999,3.0,0.8980885089999999
0.424773501,3.0,0.924773501
0.4094702349999999,3.0,0.9094702349999999
0.43264997299999997,3.0,0.932649973
0.424598823,3.0,0.924598823
0.4136920969999999,3.0,0.913692097
0.40744369499999994,3.0,0.907443695
0.333184317,2.0,0.913184317
0.38641569500000006,3.0,0.966415695
0.38804688300000006,3.0,0.9680468830000001
0.257268903,2.0,0.927268903
0.34550474000000003,2.0,0.98449526
0.333185739,2.0,0.996814261
0.299444133,2.0,0.799444133
0.40589030299999995,3.0,0.905890303
0.31770547499999996,2.0,0.8177054749999999
0.38379914299999995,3.0,0.883799143
0.333184317,2.0,0.913184317
0.4136946449999999,3.0,0.9136946449999999
0.355972309,2.0,0.9359723090000001
0.398862213,3.0,0.898862213
0.350054409,2.0,0.930054409
0.409099731,3.0,0.909099731
0.311880028,2.0,0.561880028
0.380346089,3.0,0.999653911
0.298929156,2.0,0.548929156
0.38221907499999996,3.0,0.997780925
0.36309271299999996,2.0,0.943092713
0.3560777010000001,2.0,0.9760777010000001
0.36368536,2.0,0.98368536
0.352362989,2.0,0.932362989
0.358489455,2.0,0.9784894550000001
0.36309072099999995,2.0,0.983090721
0.40919924500000004,3.0,0.989199245
0.34452896000000005,2.0,0.46452896
0.36540120000000004,2.0,0.4854012000000001
0.36428957300000003,2.0,0.694289573
0.29845410800000005,2.0,0.951545892
0.408176163,3.0,0.591823837
0.347905038,2.0,0.677905038
0.413688275,3.0,0.8363117250000001
0.38379459299999996,3.0,0.616205407
0.386413655,3.0,0.716413655
0.29522660999999994,2.0,0.95477339
0.392229639,3.0,0.607770361
0.408176163,3.0,0.908176163
0.416015831,3.0,0.916015831
0.291641596,2.0,0.9583584039999999
0.407199975,3.0,0.8428000250000001
0.286791564,2.0,0.963208436
0.39028289299999996,3.0,0.890282893
0.409099731,3.0,0.909099731
0.400204575,3.0,0.5997954249999999
0.425732127,3.0,0.5742678729999999
0.299444133,2.0,0.799444133
0.35225336000000007,2.0,0.7222533600000001
0.413688275,3.0,0.9136882749999999
0.34996888000000004,2.0,0.71996888
0.286791564,2.0,0.786791564
0.231963765,2.0,0.561963765
0.3579812,2.0,0.4779812
0.36576274000000003,2.0,0.6957627399999999
0.33740184,2.0,0.45740183999999995
0.261620033,2.0,0.5916200329999999
0.38056778199999997,3.0,0.999432218
0.349127253,2.0,0.969127253
0.257268903,2.0,0.927268903
0.337953693,2.0,0.9920463070000001
0.40744217499999996,3.0,0.9074421749999999
0.33356514000000004,2.0,0.9964348599999999
0.40589175899999996,3.0,0.905891759
0.39084436800000005,3.0,0.9708443680000001
0.373066785,2.0,0.9530667850000001
0.35458995,2.0,0.93458995
0.35458995,2.0,0.93458995
0.374156463,2.0,0.954156463
0.3753595469999999,3.0,0.9553595469999999
0.36128956500000003,2.0,0.768710435
0.35111928000000003,2.0,0.77888072
0.38379914299999995,3.0,0.883799143
0.41480929499999997,3.0,0.914809295
0.400849809,3.0,0.900849809
0.272959323,2.0,0.692959323
0.23700551400000003,2.0,0.6570055140000001
0.37306576500000005,2.0,0.7930657650000001
0.38379914299999995,3.0,0.883799143
0.29309992399999996,2.0,0.543099924
0.41369500899999995,3.0,0.913695009
0.286792788,2.0,0.5367927880000001
0.31058421999999997,2.0,0.56058422
0.3122241499999999,2.0,0.5622241499999999
0.413688275,3.0,0.5863117250000001
0.405888119,3.0,0.594111881
0.416149425,3.0,0.583850575
0.194006058,2.0,0.694006058
0.286791564,2.0,0.536791564
0.194006058,2.0,0.694006058
0.31058707599999996,2.0,0.560587076
0.4136920969999999,3.0,0.913692097
0.38379459299999996,3.0,0.616205407
0.38379459299999996,3.0,0.616205407
0.444307336,3.0,0.944307336
0.435487805,3.0,0.935487805
0.43447014999999994,3.0,0.9344701499999999
0.32428646499999997,2.0,0.9257135350000001
0.32484622899999993,2.0,0.9251537710000001
0.286791564,2.0,0.963208436
0.40589139499999993,3.0,0.8441086050000001
0.299444133,2.0,0.950555867
0.39091701399999995,3.0,0.9390829860000001
0.38804688300000006,3.0,0.941953117
0.369962073,2.0,0.960037927
0.35682472000000004,2.0,0.97682472
0.45217408499999995,3.0,0.952174085
0.341619363,2.0,0.9616193630000001
0.42459347699999994,3.0,0.9245934769999999
0.298454788,2.0,0.798454788
0.3042813,2.0,0.8042813
0.20583735,2.0,0.70583735
0.39190169199999997,3.0,0.641901692
0.414810969,3.0,0.6648109689999999
0.223528719,2.0,0.803528719
0.377323561,3.0,0.9573235609999999
0.26161930099999997,2.0,0.8416193009999999
0.299444133,2.0,0.799444133
0.405888119,3.0,0.905888119
0.407199975,3.0,0.9071999749999999
0.4006646849999999,3.0,0.900664685
0.31323074999999995,2.0,0.81323075
0.38379459299999996,3.0,0.616205407
0.399402367,3.0,0.600597633
0.407199975,3.0,0.5928000250000001
0.333184317,2.0,0.913184317
0.37198300900000003,2.0,0.9519830090000001
0.40589030299999995,3.0,0.905890303
0.373064235,2.0,0.953064235
0.416149425,3.0,0.916149425
0.4006646849999999,3.0,0.599335315
0.40589030299999995,3.0,0.905890303
0.400207551,3.0,0.599792449
0.399398181,3.0,0.899398181
0.405886481,3.0,0.594113519
0.286791564,2.0,0.963208436
0.322767775,2.0,0.927232225
0.333184317,2.0,0.913184317
0.38379459299999996,3.0,0.616205407
0.386412125,3.0,0.966412125
0.38379459299999996,3.0,0.616205407
0.38379459299999996,3.0,0.616205407
0.366924501,2.0,0.946924501
0.41695699499999994,3.0,0.8330430050000001
0.32428646499999997,2.0,0.9257135350000001
0.299444133,2.0,0.950555867
0.379749817,3.0,0.999749817
0.363656709,2.0,0.983656709
0.398051013,3.0,0.981948987
0.388900415,3.0,0.991099585
0.299444133,2.0,0.799444133
0.29845138800000004,2.0,0.798451388
0.35824480000000003,2.0,0.9782448
0.20189358599999999,2.0,0.701893586
0.388230275,3.0,0.9917697249999999
0.272960055,2.0,0.6029600549999999
0.38057342599999994,3.0,0.7105734259999998
0.223531157,2.0,0.553531157
0.320533116,2.0,0.740533116
0.355972309,2.0,0.775972309
0.350054409,2.0,0.7700544090000001
0.406833801,3.0,0.843166199
0.399398181,3.0,0.850601819
0.398393967,3.0,0.931606033
0.40720161099999996,3.0,0.9872016109999999
0.398671323,3.0,0.981328677
0.36232646900000004,2.0,0.967673531
0.38007700299999997,3.0,0.9999229970000001
0.379749817,3.0,0.999749817
0.417001039,3.0,0.997001039
0.37567443899999997,3.0,0.995674439
0.366924501,2.0,0.963075499
0.37567443899999997,3.0,0.995674439
0.37567443899999997,3.0,0.995674439
0.358402051,2.0,0.938402051
0.35995360000000004,2.0,0.9799536
0.379124735,3.0,0.999124735
0.362452725,2.0,0.9824527249999999
0.286791564,2.0,0.536791564
0.386413655,3.0,0.993586345
0.29845261200000006,2.0,0.9515473879999999
0.28679550800000003,2.0,0.536795508
0.286791564,2.0,0.963208436
0.272959323,2.0,0.6029593229999999
0.346850168,2.0,0.676850168
0.3400791,2.0,0.6700790999999999
0.35703609300000005,2.0,0.727036093
0.366118063,2.0,0.7361180629999999
0.3126732789999999,2.0,0.562673279
0.40855041500000006,3.0,0.828550415
0.354088382,2.0,0.774088382
0.3980557109999999,3.0,0.7680557109999999
0.367648885,2.0,0.737648885
0.37629840299999995,3.0,0.7462984029999999
0.39867602099999994,3.0,0.7686760209999999
0.311124276,2.0,0.5611242759999999
0.373231495,2.0,0.7432314950000001
0.3732276770000001,2.0,0.7432276770000001
0.3732276770000001,2.0,0.7432276770000001
0.39121455299999996,3.0,0.811214553
0.38034359900000003,3.0,0.750343599
0.350054409,2.0,0.9700544090000001
0.355975795,2.0,0.975975795
0.37879241199999997,3.0,0.708792412
0.38056778199999997,3.0,0.7105677819999999
0.3454979,2.0,0.6754979
0.372965563,2.0,0.7929655630000001
0.334099572,2.0,0.7540995720000001
0.37516960000000005,3.0,0.7951696000000001
0.38924126500000006,3.0,0.809241265
0.415643865,3.0,0.41564386500000006
0.372964567,2.0,0.7929645670000001
0.41369701099999995,3.0,0.413697011
0.352606793,2.0,0.772606793
0.36368536,2.0,0.73368536
0.35682664000000003,2.0,0.7268266400000001
0.36510112000000006,2.0,0.73510112
0.35824240000000007,2.0,0.7282424000000001
0.42718602499999997,3.0,0.4271860249999999
0.416292695,3.0,0.416292695
0.28346534999999995,2.0,0.59346535
0.355456076,2.0,0.935456076
0.42372992499999995,3.0,0.826270075
0.386417055,3.0,0.806417055
0.379126265,3.0,0.9591262650000001
0.388051407,3.0,0.6980514070000001
0.38347990499999995,3.0,0.963479905
0.40045443199999997,3.0,0.820454432
0.34196124000000006,2.0,0.6519612400000001
0.31210040199999994,2.0,0.622100402
0.32730175200000006,2.0,0.747301752
0.4006646849999999,3.0,0.849335315
0.337721644,2.0,0.897721644
0.3568276,2.0,0.9768276
0.34997096000000005,2.0,0.71997096
0.35999727,2.0,0.97000273
0.373131255,2.0,0.9331312549999999
0.37312760100000003,2.0,0.953127601
0.3982505249999999,3.0,0.9317494750000002
0.35853784,2.0,0.72853784
0.363979737,2.0,0.7339797370000001
0.4153074379999999,3.0,0.975307438
0.378794404,3.0,0.958794404
0.37501289599999993,3.0,0.9549871040000001
0.380351625,3.0,0.940351625
0.36052720000000005,2.0,0.7305272
0.36539320000000003,2.0,0.9853932000000001
0.350054409,2.0,0.930054409
0.40817988299999997,3.0,0.591820117
0.408176163,3.0,0.591823837
0.38379459299999996,3.0,0.616205407
0.408176163,3.0,0.908176163
0.406836033,3.0,0.906836033
0.399402731,3.0,0.600597269
0.408176163,3.0,0.591823837
0.370205647,2.0,0.990205647
0.34234129799999996,2.0,0.922341298
0.38184221700000004,3.0,0.961842217
0.350054409,2.0,0.930054409
0.33740184,2.0,0.95740184
0.3416274630000001,2.0,0.9616274630000001
0.36309619899999995,2.0,0.983096199
0.35607818700000005,2.0,0.47607818700000004
0.356654907,2.0,0.476654907
0.374674548,2.0,0.794674548
0.44268918199999996,3.0,0.942689182
0.340510145,2.0,0.760510145
0.43187237499999986,3.0,0.9318723749999999
0.377323561,3.0,0.797323561
0.424771269,3.0,0.9247712690000001
0.408830511,3.0,0.908830511
0.41481636299999997,3.0,0.9148163629999999
0.424777965,3.0,0.924777965
0.41680470299999994,3.0,0.9168047029999999
0.35112696000000004,2.0,0.9711269600000001
0.345505196,2.0,0.925505196
0.407841707,3.0,0.907841707
0.3334283029999999,2.0,0.9165716970000001
0.39953740800000004,3.0,0.729537408
0.363021831,2.0,0.9830218310000001
0.386419775,3.0,0.9664197750000001
0.424777965,3.0,0.924777965
0.31372173,2.0,0.8137217299999999
0.38823486500000004,3.0,0.718234865
0.40756045899999993,3.0,0.987560459
0.435306318,3.0,0.9353063180000001
0.41735368199999995,3.0,0.9173536819999999
0.3385780459999999,2.0,0.9114219540000001
0.36223348599999994,2.0,0.6922334859999999
0.318760393,2.0,0.818760393
0.4318775049999999,3.0,0.9318775049999999
0.422784231,3.0,0.9227842310000001
0.39028289299999996,3.0,0.890282893
0.39028289299999996,3.0,0.890282893
0.41628996499999993,3.0,0.41628996499999993
0.36428774700000005,2.0,0.44428774699999996
0.350060551,2.0,0.43006055099999996
0.39029199299999995,3.0,0.39029199299999995
0.341513828,2.0,0.4215138279999999
0.31413776099999996,2.0,0.814137761
0.292846216,2.0,0.792846216
0.372964567,2.0,0.992964567
0.39940200299999995,3.0,0.899402003
0.38008032299999994,3.0,0.9999196770000001
0.407838249,3.0,0.907838249
0.40817988299999997,3.0,0.908179883
0.399401821,3.0,0.899401821
0.422784975,3.0,0.922784975
0.355511511,2.0,0.975511511
0.44544673799999995,3.0,0.945446738
0.444765176,3.0,0.944765176
0.38063612,3.0,0.99936388
0.42744889,3.0,0.92744889
0.43187237499999986,3.0,0.9318723749999999
0.4155851949999999,3.0,0.9155851949999999
0.231963765,2.0,0.811963765
0.257268903,2.0,0.837268903
0.366924501,2.0,0.946924501
0.38057226399999994,3.0,0.9994277360000001
0.4284690299999999,3.0,0.9284690299999999
0.434510109,3.0,0.934510109
0.371981017,2.0,0.9919810170000001
0.298680752,2.0,0.951319248
0.38379459299999996,3.0,0.616205407
0.38379459299999996,3.0,0.616205407
0.3400791,2.0,0.9200791
0.3122241499999999,2.0,0.9377758500000001
0.37312760100000003,2.0,0.953127601
0.392229639,3.0,0.607770361
0.392229639,3.0,0.607770361
0.4006646849999999,3.0,0.599335315
0.42698721,3.0,0.9269872100000001
0.38328401799999995,3.0,0.963284018
0.38379459299999996,3.0,0.616205407
0.38379459299999996,3.0,0.616205407
0.38379914299999995,3.0,0.883799143
0.26570394899999994,2.0,0.9557039489999999
0.320531748,2.0,0.989468252
0.414810969,3.0,0.9148109689999999
0.3522530400000001,2.0,0.47225304
0.354056117,2.0,0.955943883
0.34452896000000005,2.0,0.46452896
0.3753595469999999,3.0,0.9346404530000001
0.38379914299999995,3.0,0.883799143
0.24039881099999996,2.0,0.6103988109999999
0.24039881099999996,2.0,0.6103988109999999
0.4335575799999999,3.0,0.9335575799999999
0.392229639,3.0,0.892229639
0.414807063,3.0,0.914807063
0.392229639,3.0,0.607770361
0.38379459299999996,3.0,0.616205407
0.388900415,3.0,0.991099585
0.37567443899999997,3.0,0.995674439
0.24093932499999995,2.0,0.660939325
0.407199975,3.0,0.5928000250000001
0.37020614500000004,2.0,0.7902061450000001
0.3522520800000001,2.0,0.7222520800000001
0.38379623099999993,3.0,0.6162037690000001
0.363976497,2.0,0.733976497
0.272958225,2.0,0.692958225
0.41790457799999997,3.0,0.5820954220000001
0.416149425,3.0,0.583850575
0.399398181,3.0,0.600601819
0.34310584000000005,2.0,0.7131058400000001
0.379098931,3.0,0.749098931
0.357170331,2.0,0.977170331
0.373064235,2.0,0.9930642350000001
0.3042813,2.0,0.8042813
0.358489455,2.0,0.938489455
0.39062019899999995,3.0,0.970620199
0.424430052,3.0,0.924430052
0.40617499599999995,3.0,0.9861749959999999
0.37879241199999997,3.0,0.998792412
0.39550417500000007,3.0,0.9755041750000001
0.333184317,2.0,0.913184317
0.350054409,2.0,0.9700544090000001
0.333184317,2.0,0.913184317
0.299444133,2.0,0.799444133
0.33356635600000006,2.0,0.7535663560000001
0.371402175,2.0,0.791402175
0.391451628,3.0,0.9714516280000001
0.350054409,2.0,0.7799455909999999
0.3649406250000001,2.0,0.7849406250000002
0.271224394,2.0,0.8512243939999999
0.33740376,2.0,0.79259624
0.245486322,2.0,0.825486322
0.24040451099999996,2.0,0.8895954890000001
0.38095104500000004,3.0,0.7509510450000001
0.42541456,3.0,0.82458544
0.35797944,2.0,0.7720205600000001
0.33740952,2.0,0.79259048
0.3416274630000001,2.0,0.7116274630000001
0.35798568000000003,2.0,0.77201432
0.440973737,3.0,0.809026263
0.277864222,2.0,0.697864222
0.38431063299999996,3.0,0.9456893670000001
0.34684925600000005,2.0,0.7668492560000001
0.33114997299999993,2.0,0.998850027
0.32730251200000005,2.0,0.7473025120000001
0.366924501,2.0,0.963075499
0.347129164,2.0,0.517129164
0.34847550400000005,2.0,0.5184755040000001
0.257271709,2.0,0.427271709
0.34234519799999996,2.0,0.8276548020000001
0.276947307,2.0,0.893052693
0.32705133200000003,2.0,0.842948668
0.324786666,2.0,0.764786666
0.30728685699999997,2.0,0.747286857
0.3379961099999999,2.0,0.7779961099999999
0.39839866499999993,3.0,0.8383986649999999
0.28679442,2.0,0.53679442
0.39028289299999996,3.0,0.640282893
0.3014622799999999,2.0,0.55146228
0.27806851799999993,2.0,0.588068518
0.336408958,2.0,0.6464089580000001
0.371987823,2.0,0.701987823
0.34847611200000006,2.0,0.6584761120000001
0.35049775800000005,2.0,0.680497758
0.38823707500000004,3.0,0.6982370750000001
0.370212453,2.0,0.700212453
0.40720215899999995,3.0,0.9072021589999999
0.405888665,3.0,0.905888665
0.399401821,3.0,0.649401821
0.35682520000000006,2.0,0.7268252000000001
0.38379459299999996,3.0,0.616205407
0.407199975,3.0,0.9071999749999999
0.29845506,2.0,0.54845506
0.38379459299999996,3.0,0.616205407
0.35111928000000003,2.0,0.72111928
0.400851483,3.0,0.9008514830000001
0.3042813,2.0,0.8042813
0.31033595199999997,2.0,0.810335952
0.29845261200000006,2.0,0.5484526120000001
0.38379459299999996,3.0,0.616205407
0.25505932499999995,2.0,0.6250593249999999
0.299444133,2.0,0.799444133
0.38379459299999996,3.0,0.616205407
0.299444133,2.0,0.799444133
0.24039881099999996,2.0,0.6103988109999999
0.34121934600000003,2.0,0.921219346
0.2773982609999999,2.0,0.8573982609999999
0.345594585,2.0,0.925594585
0.36633593799999997,2.0,0.986335938
0.362724804,2.0,0.9827248040000001
0.42372764499999993,3.0,0.9237276449999999
0.40589139499999993,3.0,0.9058913949999999
0.24883680700000002,2.0,0.868836807
0.251094122,2.0,0.8710941219999999
0.350054409,2.0,0.7799455909999999
0.371837345,2.0,0.758162655
0.30329978800000007,2.0,0.5532997880000001
0.304757708,2.0,0.554757708
0.40195353300000003,3.0,0.901953533
0.515065527,3.0,0.984934473
0.42541284999999995,3.0,0.92541285
0.399398181,3.0,0.600601819
0.371837345,2.0,0.951837345
0.4006646849999999,3.0,0.599335315
0.38804531700000006,3.0,0.9680453170000001
0.37306627500000006,2.0,0.9530662750000001
0.4250988749999999,3.0,0.5749011250000001
0.398397621,3.0,0.978397621
0.38379459299999996,3.0,0.883794593
0.33898211600000006,2.0,0.918982116
0.342048412,2.0,0.9220484120000001
0.398218077,3.0,0.851781923
0.398671323,3.0,0.981328677
0.443612816,3.0,0.806387184
0.340218398,2.0,0.920218398
0.380349575,3.0,0.999650425
0.3639818430000001,2.0,0.983981843
0.27404616000000004,2.0,0.85404616
0.360827207,2.0,0.940827207
0.381613025,3.0,0.9983869750000001
0.38379459299999996,3.0,0.883794593
0.4339061349999999,3.0,0.933906135
0.306444946,2.0,0.806444946
0.299863956,2.0,0.799863956
0.408176163,3.0,0.591823837
0.358402051,2.0,0.938402051
0.390592155,3.0,0.760592155
0.2973982049999999,2.0,0.877398205
0.388905005,3.0,0.758905005
0.38379459299999996,3.0,0.616205407
0.350708781,2.0,0.9307087810000001
0.40992828300000006,3.0,0.6599282830000001
0.304757708,2.0,0.554757708
0.42654087300000004,3.0,0.926540873
0.30013064799999994,2.0,0.5501306479999999
0.409557967,3.0,0.909557967
0.44517280499999995,3.0,0.8048271950000001
0.42749160299999994,3.0,0.822508397
0.43187237499999986,3.0,0.5681276250000001
0.392229639,3.0,0.607770361
0.41368991299999996,3.0,0.586310087
0.414807063,3.0,0.585192937
0.414807063,3.0,0.585192937
0.406833801,3.0,0.593166199
0.414807063,3.0,0.585192937
0.304282524,2.0,0.945717476
0.408176163,3.0,0.591823837
0.408177837,3.0,0.591822163
0.392229639,3.0,0.607770361
